user,num_features,num_edges,latlon_tru,latlon_pred,haversine_distance,acc_at_161,percent
user_0b6126d6,14,1,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,20
user_0b6126d6,28,3,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,40
user_0b6126d6,42,5,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,60
user_0b6126d6,56,7,"[33.492833000000005, -86.889547]","[25.973882, -80.242374]",1053.405372308897,0.0,80
user_0b6126d6,69,9,"[33.492833000000005, -86.889547]","[39.307559999999995, -76.65441700000001]",1120.0468749495155,0.0,100
user_0b93ca7a,0,0,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,0
user_0b93ca7a,6,3,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,5
user_0b93ca7a,12,6,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,10
user_0b93ca7a,24,13,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,20
user_0b93ca7a,48,27,"[40.555582, -75.483358]","[40.862080999999996, -73.893029]",138.3106281998929,1.0,40
user_0b93ca7a,72,40,"[40.555582, -75.483358]","[40.862080999999996, -73.893029]",138.3106281998929,1.0,60
user_0b93ca7a,96,54,"[40.555582, -75.483358]","[40.812029499999994, -73.93619749999999]",133.53672292974935,1.0,80
user_0b93ca7a,119,67,"[40.555582, -75.483358]","[40.862080999999996, -73.893029]",138.3106281998929,1.0,100
user_0b989022,0,0,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,0
user_0b989022,13,5,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,5
user_0b989022,26,10,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,10
user_0b989022,51,20,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,20
user_0b989022,102,41,"[32.735926, -97.321042]","[33.746497, -84.074836]",1236.154683059635,0.0,40
user_0b989022,153,62,"[32.735926, -97.321042]","[34.393699999999995, -118.24542149999999]",1944.0178115528577,0.0,60
user_0b989022,204,83,"[32.735926, -97.321042]","[30.248988500000003, -82.335955]",1446.1790941192185,0.0,80
user_0b989022,254,104,"[32.735926, -97.321042]","[33.748637, -84.44241149999999]",1202.190947680113,0.0,100
user_0bcff647,0,0,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,0
user_0bcff647,5,0,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,5
user_0bcff647,10,1,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,10
user_0bcff647,19,2,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,20
user_0bcff647,37,5,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,40
user_0bcff647,56,8,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,60
user_0bcff647,74,11,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,80
user_0bcff647,92,14,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,100
user_0bd05d33,0,0,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,0
user_0bd05d33,6,0,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,5
user_0bd05d33,11,0,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,10
user_0bd05d33,22,1,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,20
user_0bd05d33,44,3,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,40
user_0bd05d33,66,4,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,60
user_0bd05d33,88,6,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,80
user_0bd05d33,109,7,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,100
user_0bddef2b,0,0,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,0
user_0bddef2b,8,0,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,5
user_0bddef2b,16,1,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,10
user_0bddef2b,31,2,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,20
user_0bddef2b,62,4,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,40
user_0bddef2b,92,7,"[36.176382000000004, -86.77624399999999]","[33.748637, -84.44241149999999]",343.6380998882476,0.0,60
user_0bddef2b,123,9,"[36.176382000000004, -86.77624399999999]","[33.748637, -84.44241149999999]",343.6380998882476,0.0,80
user_0bddef2b,153,11,"[36.176382000000004, -86.77624399999999]","[38.1297562, -85.9286095]",229.82609595686793,0.0,100
user_0c09ba5c,0,0,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,0
user_0c09ba5c,6,1,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,5
user_0c09ba5c,11,2,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,10
user_0c09ba5c,22,5,"[33.73447, -84.25514]","[33.746497, -84.074836]",16.72546521165502,1.0,20
user_0c09ba5c,43,10,"[33.73447, -84.25514]","[33.746497, -84.074836]",16.72546521165502,1.0,40
user_0c09ba5c,65,16,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,60
user_0c09ba5c,86,21,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,80
user_0c09ba5c,107,26,"[33.73447, -84.25514]","[33.746497, -84.074836]",16.72546521165502,1.0,100
user_0c3256e0,0,0,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,0
user_0c3256e0,4,1,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,5
user_0c3256e0,7,2,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,10
user_0c3256e0,14,5,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,20
user_0c3256e0,28,10,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,40
user_0c3256e0,42,16,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,60
user_0c3256e0,56,21,"[42.445714, -83.13841500000001]","[41.916661, -71.40430400000001]",967.8854429272935,0.0,80
user_0c3256e0,69,26,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,100
